time,open,high,low,close,volume
1726091700000,2343.84000000,2343.84000000,2341.50000000,2342.64000000,111.50560000
1726092000000,2342.64000000,2345.08000000,2340.89000000,2344.72000000,439.82050000
1726092300000,2344.71000000,2345.51000000,2343.01000000,2344.83000000,200.15900000
1726092600000,2344.83000000,2344.83000000,2342.65000000,2343.11000000,247.55160000
1726092900000,2343.11000000,2343.60000000,2337.50000000,2340.72000000,312.81490000
1726093200000,2340.72000000,2342.72000000,2335.00000000,2335.47000000,1812.32350000
1726093500000,2335.47000000,2337.06000000,2333.00000000,2337.00000000,307.40430000
1726093800000,2337.00000000,2340.00000000,2336.64000000,2339.01000000,264.75300000
1726094100000,2339.01000000,2339.56000000,2336.75000000,2336.75000000,201.18870000
1726094400000,2336.76000000,2338.00000000,2335.61000000,2336.71000000,670.52120000
1726094700000,2336.70000000,2337.63000000,2334.81000000,2336.43000000,217.24670000
1726095000000,2336.43000000,2339.40000000,2336.42000000,2338.89000000,203.18520000
1726095300000,2338.89000000,2340.00000000,2338.56000000,2339.99000000,112.77690000
1726095600000,2340.00000000,2341.05000000,2337.80000000,2340.03000000,791.06770000
1726095900000,2340.04000000,2342.11000000,2339.41000000,2341.69000000,379.56220000
1726096200000,2341.69000000,2343.78000000,2341.00000000,2341.00000000,251.08180000
1726096500000,2341.00000000,2345.00000000,2341.00000000,2343.00000000,431.39970000
1726096800000,2343.00000000,2344.87000000,2341.03000000,2341.03000000,688.02840000
1726097100000,2341.03000000,2341.03000000,2340.33000000,2340.63000000,160.42940000
1726097400000,2340.63000000,2343.04000000,2340.40000000,2342.89000000,184.71370000
1726097700000,2342.88000000,2344.20000000,2341.96000000,2342.02000000,381.15410000
1726098000000,2342.02000000,2344.66000000,2341.49000000,2341.50000000,427.61140000
1726098300000,2341.50000000,2344.48000000,2341.14000000,2344.47000000,232.39970000
1726098600000,2344.48000000,2345.13000000,2342.04000000,2342.35000000,633.11290000
1726098900000,2342.35000000,2343.23000000,2338.61000000,2340.55000000,567.43600000
1726099200000,2340.54000000,2342.62000000,2339.89000000,2340.72000000,432.98560000
1726099500000,2340.72000000,2342.54000000,2340.37000000,2341.00000000,518.91960000
1726099800000,2341.01000000,2343.77000000,2340.16000000,2341.20000000,323.00690000
1726100100000,2341.20000000,2343.60000000,2339.54000000,2343.59000000,469.75650000
1726100400000,2343.59000000,2358.50000000,2341.20000000,2352.05000000,4249.71030000
1726100700000,2352.12000000,2354.41000000,2346.71000000,2353.20000000,1477.54730000
1726101000000,2353.20000000,2355.35000000,2351.21000000,2352.57000000,883.71830000
1726101300000,2352.58000000,2363.37000000,2352.58000000,2361.00000000,1804.98590000
1726101600000,2361.00000000,2365.41000000,2360.00000000,2364.80000000,1161.22120000
1726101900000,2364.80000000,2365.29000000,2357.79000000,2358.38000000,469.25010000
1726102200000,2358.38000000,2361.04000000,2353.99000000,2354.00000000,1018.65850000
1726102500000,2354.01000000,2355.76000000,2352.42000000,2352.43000000,658.01980000
1726102800000,2352.42000000,2357.36000000,2352.42000000,2355.58000000,562.40840000
1726103100000,2355.58000000,2358.69000000,2354.22000000,2356.89000000,272.00170000
1726103400000,2356.89000000,2357.19000000,2352.76000000,2353.40000000,195.58190000
1726103700000,2353.41000000,2357.80000000,2352.83000000,2353.60000000,960.83230000
1726104000000,2353.60000000,2354.92000000,2352.40000000,2354.92000000,355.52010000
1726104300000,2354.91000000,2359.63000000,2354.40000000,2359.62000000,525.80440000
1726104600000,2359.62000000,2366.65000000,2359.05000000,2366.16000000,643.55460000
1726104900000,2366.17000000,2366.17000000,2361.46000000,2363.99000000,621.66450000
1726105200000,2363.99000000,2365.53000000,2359.72000000,2360.45000000,680.60380000
1726105500000,2360.46000000,2363.95000000,2359.32000000,2363.39000000,545.47930000
1726105800000,2363.38000000,2363.77000000,2360.94000000,2360.95000000,386.40540000
1726106100000,2360.90000000,2377.00000000,2360.27000000,2372.99000000,2899.62580000
1726106400000,2372.98000000,2391.93000000,2372.30000000,2385.67000000,6900.19850000
1726106700000,2385.66000000,2385.79000000,2376.20000000,2382.31000000,1014.94920000
1726107000000,2382.30000000,2382.85000000,2367.58000000,2368.83000000,1333.51350000
1726107300000,2368.80000000,2374.70000000,2364.59000000,2365.86000000,2163.39540000
1726107600000,2365.86000000,2367.27000000,2363.46000000,2363.60000000,1117.03390000
1726107900000,2363.62000000,2369.10000000,2362.20000000,2368.99000000,543.87960000
1726108200000,2369.10000000,2369.23000000,2365.47000000,2367.54000000,380.19270000
1726108500000,2367.55000000,2369.60000000,2365.28000000,2366.80000000,591.88380000
1726108800000,2366.80000000,2372.69000000,2366.79000000,2370.60000000,388.20640000
1726109100000,2370.61000000,2373.00000000,2369.20000000,2369.21000000,323.50670000
1726109400000,2369.21000000,2369.80000000,2361.39000000,2361.61000000,1330.84050000
1726109700000,2361.60000000,2363.67000000,2360.26000000,2362.89000000,452.23220000
1726110000000,2362.88000000,2368.68000000,2362.88000000,2368.09000000,448.26530000
1726110300000,2368.09000000,2371.90000000,2363.29000000,2366.05000000,1339.14130000
1726110600000,2366.05000000,2369.60000000,2366.04000000,2366.99000000,441.27610000
1726110900000,2366.99000000,2369.00000000,2365.42000000,2365.60000000,307.17090000
1726111200000,2365.60000000,2368.60000000,2365.60000000,2368.39000000,205.30140000
1726111500000,2368.40000000,2370.18000000,2368.00000000,2369.99000000,501.34980000
1726111800000,2370.00000000,2371.60000000,2366.80000000,2368.82000000,533.88380000
1726112100000,2368.83000000,2370.86000000,2368.26000000,2370.06000000,614.92010000
1726112400000,2370.06000000,2372.37000000,2370.00000000,2370.97000000,528.44760000
1726112700000,2370.96000000,2372.89000000,2370.00000000,2370.10000000,290.53640000
1726113000000,2370.11000000,2370.80000000,2367.93000000,2369.32000000,528.09870000
1726113300000,2369.33000000,2370.28000000,2368.00000000,2368.00000000,166.26010000
1726113600000,2368.01000000,2369.20000000,2364.58000000,2365.27000000,541.19280000
1726113900000,2365.26000000,2368.27000000,2363.85000000,2368.26000000,353.22880000
1726114200000,2368.27000000,2373.26000000,2367.92000000,2372.71000000,704.20000000
1726114500000,2372.70000000,2375.99000000,2371.27000000,2375.58000000,660.36490000
1726114800000,2375.58000000,2379.33000000,2374.31000000,2376.49000000,450.05300000
1726115100000,2376.49000000,2379.33000000,2373.92000000,2375.62000000,431.62280000
1726115400000,2375.61000000,2376.31000000,2372.81000000,2373.19000000,629.36480000
1726115700000,2373.19000000,2373.80000000,2370.27000000,2370.27000000,406.63080000
1726116000000,2370.27000000,2372.60000000,2369.27000000,2371.05000000,576.04010000
1726116300000,2371.06000000,2371.06000000,2361.65000000,2363.87000000,1142.32630000
1726116600000,2363.88000000,2366.05000000,2362.67000000,2363.07000000,529.64460000
1726116900000,2363.06000000,2364.74000000,2362.77000000,2364.74000000,260.86530000
1726117200000,2364.74000000,2364.98000000,2362.00000000,2363.09000000,429.66440000
1726117500000,2363.09000000,2364.00000000,2361.43000000,2364.00000000,529.97720000
1726117800000,2364.00000000,2364.60000000,2363.29000000,2364.00000000,497.81210000
1726118100000,2364.00000000,2365.91000000,2364.00000000,2365.01000000,249.11030000
1726118400000,2365.01000000,2367.60000000,2364.60000000,2367.00000000,453.53170000
1726118700000,2366.99000000,2370.65000000,2365.93000000,2366.43000000,467.40330000
1726119000000,2366.44000000,2369.72000000,2354.96000000,2359.99000000,2341.25770000
1726119300000,2359.99000000,2360.00000000,2356.11000000,2358.90000000,985.73870000
1726119600000,2358.91000000,2361.00000000,2358.60000000,2359.69000000,584.11870000
1726119900000,2359.69000000,2362.24000000,2359.44000000,2362.23000000,448.52750000
1726120200000,2362.24000000,2362.59000000,2355.31000000,2356.90000000,851.43460000
1726120500000,2356.89000000,2357.36000000,2355.79000000,2356.43000000,617.18250000
1726120800000,2356.43000000,2359.09000000,2355.50000000,2358.77000000,400.85860000
1726121100000,2358.78000000,2364.74000000,2358.77000000,2362.68000000,993.79910000
1726121400000,2362.68000000,2363.60000000,2360.56000000,2362.61000000,236.17450000
1726121700000,2362.60000000,2363.25000000,2361.00000000,2361.36000000,347.99240000
1726122000000,2361.36000000,2361.36000000,2353.23000000,2354.78000000,903.65890000
1726122300000,2354.78000000,2355.83000000,2353.35000000,2355.60000000,330.20610000
1726122600000,2355.59000000,2357.52000000,2354.58000000,2356.55000000,312.65080000
1726122900000,2356.55000000,2356.55000000,2352.74000000,2355.80000000,498.47960000
1726123200000,2355.80000000,2356.73000000,2354.28000000,2355.39000000,222.55830000
1726123500000,2355.40000000,2359.91000000,2354.18000000,2358.21000000,927.21940000
1726123800000,2358.22000000,2362.01000000,2358.22000000,2359.55000000,909.72600000
1726124100000,2359.56000000,2359.58000000,2358.21000000,2358.91000000,128.63710000
1726124400000,2358.91000000,2362.10000000,2357.99000000,2361.99000000,426.69870000
1726124700000,2362.00000000,2362.61000000,2356.52000000,2357.76000000,519.87360000
1726125000000,2357.76000000,2360.23000000,2357.34000000,2358.61000000,319.10300000
1726125300000,2358.60000000,2360.48000000,2358.00000000,2358.00000000,209.24670000
1726125600000,2358.00000000,2361.89000000,2357.20000000,2359.23000000,166.57050000
1726125900000,2359.23000000,2364.05000000,2359.23000000,2362.86000000,322.73600000
1726126200000,2362.86000000,2366.00000000,2360.47000000,2362.47000000,449.23990000
1726126500000,2362.47000000,2362.80000000,2359.40000000,2360.63000000,272.57150000
1726126800000,2360.64000000,2360.64000000,2357.20000000,2357.27000000,336.69830000
1726127100000,2357.27000000,2359.09000000,2354.98000000,2357.10000000,656.73050000
1726127400000,2357.09000000,2358.33000000,2356.23000000,2357.58000000,358.01290000
1726127700000,2357.58000000,2359.65000000,2356.40000000,2359.59000000,564.94720000
1726128000000,2359.59000000,2362.00000000,2358.72000000,2361.99000000,1290.03300000
1726128300000,2361.99000000,2362.99000000,2359.33000000,2362.80000000,455.91410000
1726128600000,2362.80000000,2363.16000000,2360.42000000,2361.71000000,841.69770000
1726128900000,2361.71000000,2363.25000000,2359.50000000,2360.79000000,540.84260000
1726129200000,2360.78000000,2363.77000000,2360.60000000,2363.16000000,378.74980000
1726129500000,2363.17000000,2365.99000000,2363.04000000,2365.40000000,623.33090000
1726129800000,2365.40000000,2365.60000000,2363.40000000,2363.75000000,558.42550000
1726130100000,2363.75000000,2365.58000000,2362.61000000,2362.81000000,299.55610000
1726130400000,2362.79000000,2363.67000000,2361.00000000,2362.36000000,1033.17120000
1726130700000,2362.37000000,2362.80000000,2360.53000000,2362.79000000,323.12980000
1726131000000,2362.79000000,2362.80000000,2358.40000000,2359.81000000,890.88630000
1726131300000,2359.81000000,2359.81000000,2357.80000000,2359.22000000,445.78070000
1726131600000,2359.21000000,2359.93000000,2356.56000000,2356.56000000,442.03300000
1726131900000,2356.56000000,2359.80000000,2356.20000000,2359.80000000,266.07980000
1726132200000,2359.80000000,2361.00000000,2359.62000000,2361.00000000,422.14580000
1726132500000,2361.00000000,2361.23000000,2358.82000000,2359.17000000,306.67630000
1726132800000,2359.17000000,2360.75000000,2358.81000000,2359.15000000,196.17830000
1726133100000,2359.16000000,2361.12000000,2358.21000000,2358.34000000,291.47310000
1726133400000,2358.35000000,2360.23000000,2357.35000000,2357.92000000,269.81200000
1726133700000,2357.93000000,2359.88000000,2356.83000000,2356.85000000,223.47460000
1726134000000,2356.84000000,2357.59000000,2355.40000000,2355.66000000,440.78710000
1726134300000,2355.66000000,2357.72000000,2352.72000000,2355.17000000,1308.47970000
1726134600000,2355.17000000,2355.62000000,2352.70000000,2354.60000000,627.71600000
1726134900000,2354.59000000,2355.03000000,2350.27000000,2352.10000000,744.22010000
1726135200000,2352.09000000,2353.96000000,2351.95000000,2352.19000000,257.39040000
1726135500000,2352.19000000,2352.77000000,2348.97000000,2350.79000000,470.14810000
1726135800000,2350.80000000,2355.76000000,2350.25000000,2354.77000000,566.95090000
1726136100000,2354.77000000,2354.77000000,2352.17000000,2353.30000000,202.19050000
1726136400000,2353.30000000,2354.19000000,2351.94000000,2352.30000000,272.76570000
1726136700000,2352.30000000,2353.19000000,2351.44000000,2351.44000000,141.45670000
1726137000000,2351.44000000,2352.20000000,2349.20000000,2350.15000000,381.70030000
1726137300000,2350.15000000,2352.06000000,2349.82000000,2349.83000000,317.00090000
1726137600000,2349.82000000,2350.00000000,2347.40000000,2349.21000000,860.33680000
1726137900000,2349.21000000,2350.57000000,2349.16000000,2349.78000000,432.80100000
1726138200000,2349.79000000,2349.79000000,2346.62000000,2347.79000000,347.34540000
1726138500000,2347.79000000,2348.00000000,2344.73000000,2345.04000000,564.53250000
1726138800000,2345.04000000,2347.16000000,2343.20000000,2346.40000000,907.80010000
1726139100000,2346.39000000,2347.74000000,2346.29000000,2347.62000000,499.65950000
1726139400000,2347.61000000,2347.62000000,2345.10000000,2345.10000000,276.73920000
1726139700000,2345.10000000,2347.49000000,2344.00000000,2346.78000000,882.09590000
1726140000000,2346.79000000,2349.79000000,2346.33000000,2349.47000000,520.33580000
1726140300000,2349.47000000,2350.88000000,2348.20000000,2349.20000000,430.61870000
1726140600000,2349.20000000,2353.19000000,2348.52000000,2352.00000000,387.30200000
1726140900000,2352.01000000,2352.18000000,2347.85000000,2348.71000000,348.13450000
1726141200000,2348.71000000,2350.38000000,2348.70000000,2349.74000000,235.63430000
1726141500000,2349.74000000,2351.72000000,2348.00000000,2351.35000000,407.66170000
1726141800000,2351.36000000,2351.51000000,2349.35000000,2349.89000000,233.27050000
1726142100000,2349.90000000,2349.90000000,2348.00000000,2348.55000000,295.03730000
1726142400000,2348.56000000,2350.00000000,2347.20000000,2347.20000000,456.47560000
1726142700000,2347.21000000,2350.00000000,2347.15000000,2348.73000000,422.85190000
1726143000000,2348.73000000,2349.17000000,2346.78000000,2348.91000000,426.34110000
1726143300000,2348.91000000,2352.69000000,2347.40000000,2352.18000000,854.46420000
1726143600000,2352.17000000,2352.54000000,2349.19000000,2349.82000000,258.88530000
1726143900000,2349.82000000,2351.52000000,2349.16000000,2351.51000000,205.24530000
1726144200000,2351.51000000,2353.97000000,2339.66000000,2344.00000000,1521.24140000
1726144500000,2344.00000000,2344.50000000,2337.21000000,2339.17000000,1343.21490000
1726144800000,2339.18000000,2343.36000000,2338.34000000,2340.41000000,776.85470000
1726145100000,2340.40000000,2343.03000000,2338.11000000,2343.03000000,739.62100000
1726145400000,2343.03000000,2344.25000000,2338.62000000,2342.66000000,1302.97860000
1726145700000,2342.66000000,2345.37000000,2341.80000000,2342.94000000,734.62740000
1726146000000,2342.94000000,2343.36000000,2340.00000000,2342.56000000,528.76410000
1726146300000,2342.55000000,2345.92000000,2342.38000000,2344.80000000,955.89680000
1726146600000,2344.80000000,2347.23000000,2344.18000000,2345.76000000,577.41390000
1726146900000,2345.76000000,2346.09000000,2343.80000000,2344.14000000,348.49950000
1726147200000,2344.14000000,2345.99000000,2342.67000000,2343.04000000,287.16830000
1726147500000,2343.03000000,2345.57000000,2343.03000000,2345.31000000,231.44810000
1726147800000,2345.30000000,2351.89000000,2339.75000000,2349.38000000,1145.67620000
1726148100000,2349.40000000,2358.22000000,2346.49000000,2355.67000000,1062.83770000
1726148400000,2355.67000000,2357.19000000,2350.22000000,2351.35000000,526.66780000
1726148700000,2351.34000000,2352.59000000,2336.40000000,2338.13000000,1901.68680000
1726149000000,2338.14000000,2343.40000000,2333.78000000,2342.80000000,1235.49480000
1726149300000,2342.81000000,2343.20000000,2336.08000000,2340.81000000,689.57770000
1726149600000,2340.81000000,2345.80000000,2338.64000000,2339.41000000,1169.02280000
1726149900000,2339.41000000,2342.37000000,2337.38000000,2339.27000000,514.52550000
1726150200000,2339.27000000,2352.00000000,2338.61000000,2351.99000000,673.76300000
1726150500000,2351.99000000,2360.75000000,2348.80000000,2356.00000000,2107.85070000
1726150800000,2355.99000000,2358.00000000,2352.83000000,2353.83000000,1022.16100000
1726151100000,2353.83000000,2355.65000000,2351.70000000,2355.48000000,636.62650000
1726151400000,2355.48000000,2366.98000000,2354.87000000,2365.19000000,2149.95060000
1726151700000,2365.20000000,2365.20000000,2347.88000000,2351.14000000,2476.85400000
1726152000000,2351.13000000,2351.45000000,2346.52000000,2348.91000000,951.17410000
1726152300000,2348.90000000,2349.26000000,2335.00000000,2339.18000000,3156.04980000
1726152600000,2339.17000000,2341.31000000,2336.53000000,2337.82000000,867.25020000
1726152900000,2337.82000000,2339.80000000,2327.71000000,2328.19000000,2886.75480000
1726153200000,2328.20000000,2333.77000000,2320.05000000,2333.77000000,4037.12130000
1726153500000,2333.77000000,2335.31000000,2330.73000000,2331.80000000,1115.08510000
1726153800000,2331.80000000,2337.94000000,2329.00000000,2336.27000000,1824.95310000
1726154100000,2336.28000000,2336.28000000,2328.32000000,2328.36000000,1649.32710000
1726154400000,2328.36000000,2329.06000000,2322.60000000,2324.87000000,1717.53280000
1726154700000,2324.86000000,2324.87000000,2317.56000000,2319.00000000,1706.25160000
1726155000000,2319.00000000,2324.03000000,2318.60000000,2321.38000000,877.64880000
1726155300000,2321.39000000,2324.13000000,2318.62000000,2323.60000000,626.80410000
1726155600000,2323.60000000,2325.60000000,2320.25000000,2320.26000000,470.45770000
1726155900000,2320.25000000,2321.00000000,2315.39000000,2319.79000000,1544.43970000
1726156200000,2319.80000000,2323.20000000,2316.61000000,2322.14000000,946.18360000
1726156500000,2322.14000000,2323.90000000,2320.40000000,2323.20000000,527.71660000
1726156800000,2323.20000000,2327.46000000,2322.42000000,2327.46000000,561.68850000
1726157100000,2327.46000000,2328.53000000,2324.83000000,2326.77000000,769.08150000
1726157400000,2326.76000000,2331.50000000,2326.76000000,2330.61000000,355.10450000
1726157700000,2330.68000000,2335.00000000,2330.68000000,2331.56000000,732.61990000
1726158000000,2331.56000000,2335.51000000,2331.06000000,2331.53000000,728.95340000
1726158300000,2331.53000000,2335.27000000,2331.52000000,2332.83000000,315.47740000
1726158600000,2332.83000000,2334.90000000,2330.20000000,2330.66000000,293.86490000
1726158900000,2330.66000000,2332.58000000,2329.61000000,2329.62000000,290.67830000
1726159200000,2329.61000000,2333.58000000,2329.05000000,2333.58000000,381.36420000
1726159500000,2333.58000000,2337.10000000,2332.83000000,2337.10000000,261.81450000
1726159800000,2337.09000000,2339.90000000,2337.00000000,2338.41000000,416.65930000
1726160100000,2338.41000000,2341.12000000,2337.60000000,2339.43000000,376.30870000
1726160400000,2339.43000000,2341.17000000,2337.71000000,2341.00000000,379.46710000
1726160700000,2341.00000000,2341.72000000,2337.20000000,2340.12000000,544.93070000
1726161000000,2340.12000000,2343.16000000,2337.98000000,2340.11000000,523.31590000
1726161300000,2340.11000000,2342.99000000,2339.10000000,2342.99000000,454.34470000
1726161600000,2342.99000000,2344.33000000,2340.85000000,2342.70000000,580.86650000
1726161900000,2342.69000000,2343.20000000,2339.40000000,2340.23000000,816.74830000
1726162200000,2340.23000000,2341.56000000,2337.86000000,2339.61000000,564.95160000
1726162500000,2339.61000000,2345.71000000,2339.40000000,2344.88000000,1643.43400000
1726162800000,2344.88000000,2349.81000000,2344.60000000,2346.20000000,639.46490000
1726163100000,2346.20000000,2347.40000000,2344.13000000,2345.00000000,415.50290000
1726163400000,2344.99000000,2348.31000000,2343.89000000,2347.80000000,644.18730000
1726163700000,2347.80000000,2350.00000000,2346.82000000,2349.54000000,336.86280000
1726164000000,2349.54000000,2351.76000000,2348.09000000,2349.16000000,569.34430000
1726164300000,2349.17000000,2349.91000000,2344.61000000,2346.39000000,690.89680000
1726164600000,2346.39000000,2349.16000000,2346.00000000,2348.75000000,321.87060000
1726164900000,2348.76000000,2353.02000000,2348.76000000,2349.50000000,634.44560000
1726165200000,2349.51000000,2354.54000000,2349.50000000,2354.54000000,855.82670000
1726165500000,2354.53000000,2359.00000000,2354.40000000,2356.71000000,1252.29480000
1726165800000,2356.71000000,2358.50000000,2352.96000000,2355.76000000,512.34520000
1726166100000,2355.76000000,2356.97000000,2354.40000000,2355.56000000,1165.96830000
1726166400000,2355.55000000,2355.80000000,2353.20000000,2353.21000000,472.61370000
1726166700000,2353.21000000,2354.86000000,2350.11000000,2350.12000000,576.98600000
1726167000000,2350.12000000,2351.40000000,2338.50000000,2343.00000000,2206.44110000
1726167300000,2343.00000000,2347.17000000,2342.19000000,2347.17000000,721.97190000
1726167600000,2347.17000000,2350.97000000,2345.40000000,2349.00000000,777.11860000
1726167900000,2349.00000000,2355.00000000,2346.80000000,2353.80000000,413.39260000
1726168200000,2353.81000000,2356.00000000,2353.01000000,2356.00000000,477.15700000
1726168500000,2356.00000000,2359.40000000,2356.00000000,2359.40000000,2822.30430000
1726168800000,2359.41000000,2360.00000000,2353.50000000,2357.61000000,1127.80520000
1726169100000,2357.61000000,2361.52000000,2357.61000000,2361.01000000,1059.93690000
1726169400000,2361.01000000,2361.54000000,2358.21000000,2359.30000000,511.47810000
1726169700000,2359.21000000,2360.48000000,2356.25000000,2357.59000000,476.10900000
1726170000000,2357.59000000,2357.97000000,2354.56000000,2356.79000000,400.90160000
1726170300000,2356.80000000,2358.35000000,2354.60000000,2355.09000000,309.80720000
1726170600000,2355.09000000,2357.20000000,2354.20000000,2356.16000000,448.90850000
1726170900000,2356.16000000,2361.04000000,2356.16000000,2361.03000000,729.36740000
1726171200000,2361.03000000,2361.04000000,2358.17000000,2358.18000000,388.70650000
1726171500000,2358.17000000,2358.17000000,2354.18000000,2355.07000000,256.50510000
1726171800000,2355.08000000,2355.28000000,2352.20000000,2353.35000000,281.20900000
1726172100000,2353.36000000,2354.09000000,2352.68000000,2354.09000000,215.33790000
1726172400000,2354.09000000,2355.40000000,2352.42000000,2354.21000000,142.23130000
1726172700000,2354.21000000,2354.21000000,2353.01000000,2353.71000000,149.81410000
1726173000000,2353.71000000,2354.19000000,2350.16000000,2352.89000000,232.40810000
1726173300000,2352.90000000,2355.34000000,2352.80000000,2354.61000000,343.93580000
1726173600000,2354.61000000,2355.38000000,2352.06000000,2353.61000000,152.76590000
1726173900000,2353.61000000,2353.68000000,2350.82000000,2352.00000000,223.36590000
1726174200000,2352.00000000,2353.50000000,2352.00000000,2353.19000000,182.77830000
1726174500000,2353.19000000,2354.04000000,2350.71000000,2351.85000000,417.81390000
1726174800000,2351.85000000,2351.85000000,2348.20000000,2349.03000000,212.69680000
1726175100000,2349.04000000,2352.95000000,2347.98000000,2350.60000000,923.26590000
1726175400000,2350.61000000,2350.80000000,2346.96000000,2346.96000000,412.69520000
1726175700000,2346.97000000,2347.32000000,2344.57000000,2344.89000000,306.97650000
1726176000000,2344.89000000,2345.80000000,2342.80000000,2344.90000000,250.71890000
1726176300000,2344.90000000,2345.00000000,2341.50000000,2344.38000000,299.26140000
1726176600000,2344.39000000,2358.79000000,2344.13000000,2346.80000000,4876.88450000
1726176900000,2346.81000000,2349.62000000,2345.61000000,2347.40000000,231.69310000
1726177200000,2347.41000000,2347.82000000,2344.47000000,2345.61000000,301.91680000
1726177500000,2345.61000000,2349.17000000,2345.60000000,2349.17000000,190.95350000
1726177800000,2349.16000000,2350.55000000,2346.97000000,2350.10000000,289.22960000
1726178100000,2350.11000000,2350.21000000,2348.23000000,2349.16000000,82.77620000
1726178400000,2349.16000000,2355.70000000,2348.96000000,2355.32000000,328.94160000
1726178700000,2355.33000000,2357.08000000,2353.61000000,2353.90000000,366.38780000
1726179000000,2353.89000000,2354.49000000,2353.01000000,2353.68000000,208.11000000
1726179300000,2353.68000000,2356.15000000,2353.02000000,2355.59000000,204.50030000
1726179600000,2355.59000000,2356.17000000,2354.11000000,2356.17000000,224.91170000
1726179900000,2356.16000000,2356.16000000,2354.29000000,2354.51000000,184.56650000
1726180200000,2354.52000000,2358.08000000,2353.85000000,2358.07000000,271.85580000
1726180500000,2358.08000000,2361.75000000,2357.96000000,2359.87000000,452.91460000
1726180800000,2359.87000000,2365.40000000,2359.86000000,2364.98000000,502.09980000
1726181100000,2364.99000000,2373.64000000,2360.50000000,2361.21000000,2414.29300000
1726181400000,2361.22000000,2361.22000000,2358.64000000,2359.44000000,412.80030000
1726181700000,2359.44000000,2361.19000000,2359.01000000,2360.99000000,584.13730000
1726182000000,2360.99000000,2366.54000000,2360.30000000,2363.89000000,876.21760000
1726182300000,2363.89000000,2364.74000000,2361.63000000,2361.98000000,397.91740000
1726182600000,2362.00000000,2362.39000000,2357.63000000,2358.59000000,297.65300000
1726182900000,2358.60000000,2360.46000000,2358.60000000,2359.97000000,221.46160000
1726183200000,2359.97000000,2361.20000000,2359.48000000,2360.83000000,220.87190000
1726183500000,2360.84000000,2360.84000000,2359.40000000,2359.89000000,185.27340000
1726183800000,2359.90000000,2363.00000000,2359.90000000,2361.96000000,249.94850000
1726184100000,2361.97000000,2365.00000000,2361.97000000,2364.46000000,190.80620000
1726184400000,2364.41000000,2365.67000000,2363.42000000,2363.64000000,235.53660000
1726184700000,2363.61000000,2365.15000000,2363.24000000,2364.27000000,598.48240000
1726185000000,2364.27000000,2364.94000000,2361.30000000,2361.39000000,741.63230000
1726185300000,2361.39000000,2362.78000000,2360.88000000,2361.76000000,144.51940000
1726185600000,2361.75000000,2362.51000000,2360.87000000,2360.88000000,184.05990000
1726185900000,2360.87000000,2362.53000000,2360.87000000,2361.68000000,144.83560000
1726186200000,2361.68000000,2363.59000000,2359.89000000,2362.54000000,367.40810000
1726186500000,2362.60000000,2363.66000000,2358.72000000,2358.72000000,302.71850000
1726186800000,2358.72000000,2360.23000000,2357.40000000,2358.95000000,271.33810000
1726187100000,2358.96000000,2360.40000000,2358.21000000,2358.86000000,209.87910000
1726187400000,2358.86000000,2361.92000000,2358.60000000,2361.59000000,315.23980000
1726187700000,2361.59000000,2361.69000000,2358.09000000,2360.75000000,349.39070000
1726188000000,2360.76000000,2362.53000000,2360.22000000,2361.17000000,197.64710000
1726188300000,2361.17000000,2363.87000000,2360.71000000,2362.59000000,256.84550000
1726188600000,2362.58000000,2363.94000000,2358.96000000,2360.48000000,194.67440000
1726188900000,2360.47000000,2360.47000000,2357.00000000,2357.41000000,271.39110000
1726189200000,2357.41000000,2359.25000000,2352.25000000,2352.96000000,529.53240000
1726189500000,2352.96000000,2355.00000000,2351.46000000,2351.46000000,352.26550000
1726189800000,2351.47000000,2353.55000000,2351.47000000,2351.93000000,177.25080000
1726190100000,2351.93000000,2353.60000000,2350.27000000,2351.95000000,342.44420000
1726190400000,2351.95000000,2354.84000000,2351.95000000,2354.83000000,166.68400000
1726190700000,2354.83000000,2356.40000000,2354.83000000,2356.39000000,140.52150000
1726191000000,2356.39000000,2357.00000000,2354.18000000,2354.94000000,371.54710000
1726191300000,2354.95000000,2356.00000000,2354.08000000,2354.82000000,155.03030000
1726191600000,2354.83000000,2355.96000000,2354.00000000,2354.25000000,126.88460000
1726191900000,2354.26000000,2356.80000000,2354.08000000,2356.59000000,156.06760000
1726192200000,2356.59000000,2357.77000000,2355.20000000,2357.77000000,287.66480000
1726192500000,2357.76000000,2364.56000000,2357.35000000,2358.79000000,768.19670000
1726192800000,2358.79000000,2360.51000000,2355.89000000,2357.41000000,212.74620000
1726193100000,2357.41000000,2357.60000000,2354.68000000,2356.33000000,744.35650000
1726193400000,2356.34000000,2356.51000000,2354.10000000,2354.18000000,274.87780000
1726193700000,2354.19000000,2355.80000000,2354.08000000,2355.10000000,196.12980000
1726194000000,2355.10000000,2356.74000000,2353.51000000,2355.71000000,249.82290000
1726194300000,2355.71000000,2355.79000000,2354.40000000,2355.78000000,140.95620000
1726194600000,2355.78000000,2356.10000000,2354.40000000,2355.73000000,162.85470000
1726194900000,2355.74000000,2356.55000000,2354.80000000,2355.60000000,191.66220000
1726195200000,2355.61000000,2357.21000000,2355.24000000,2357.20000000,170.17310000
1726195500000,2357.21000000,2358.49000000,2356.40000000,2358.48000000,172.76130000
1726195800000,2358.48000000,2358.48000000,2356.60000000,2357.96000000,249.94890000
